contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type,expiration,spot_price,expiration_date,days_to_expiration,T,moneyness,bid_ask_spread,spread_pct
SPY251128C00696000,2025-10-03 17:19:23+00:00,696.0,4.94,4.2,4.25,0.4500003,10.022279,42.0,59,0.1269923727416992,False,REGULAR,USD,call,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,0.9615086522595636,0.04999999999999982,0.010121457489878506
SPY251128C00697000,2025-10-03 14:50:29+00:00,697.0,4.86,3.94,3.98,1.4000001,40.462433,102.0,164,0.1261684063720703,False,REGULAR,USD,call,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,0.9601291563452744,0.040000000000000036,0.008230452674897125
SPY251128C00698000,2025-10-03 14:49:33+00:00,698.0,4.56,3.69,3.73,0.56999993,14.285712,71.0,284,0.1254512504577636,False,REGULAR,USD,call,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,0.9587536131413412,0.040000000000000036,0.008771929824561412
SPY251128C00699000,2025-10-03 19:45:12+00:00,699.0,3.66,3.45,3.49,-0.00999999,-0.2724793,52.0,89,0.124734094543457,False,REGULAR,USD,call,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,0.9573820056833424,0.040000000000000036,0.010928961748633888
SPY251128C00700000,2025-10-03 19:38:35+00:00,700.0,3.34,3.23,3.26,-0.11000013,-3.1884096,366.0,2249,0.1240016799926757,False,REGULAR,USD,call,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,0.9560143171037948,0.029999999999999805,0.008982035928143655
SPY251128C00701000,2025-10-03 13:30:14+00:00,701.0,3.2,3.01,3.05,-0.01999998,-0.6211174,78.0,220,0.1234218518066406,False,REGULAR,USD,call,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,0.954650530631464,0.040000000000000036,0.012500000000000011
SPY251128C00702000,2025-10-03 14:58:28+00:00,702.0,3.59,2.81,2.85,0.49,15.806452,29.0,69,0.1228115063476562,False,REGULAR,USD,call,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,0.9532906295906785,0.040000000000000036,0.011142061281337058
SPY251128C00703000,2025-10-03 17:56:54+00:00,703.0,2.78,2.62,2.65,-0.120000124,-4.137935,12.0,186,0.122079091796875,False,REGULAR,USD,call,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,0.951934597400649,0.029999999999999805,0.010791366906474751
SPY251128C00704000,2025-10-03 18:29:31+00:00,704.0,2.75,2.44,2.48,0.17000008,6.5891504,134.0,97,0.1216823672485351,False,REGULAR,USD,call,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,0.9505824175747958,0.040000000000000036,0.014545454545454558
SPY251128C00705000,2025-10-03 19:28:24+00:00,705.0,2.37,2.28,2.3,-0.09000015,-3.6585426,599.0,2080,0.1209804699707031,False,REGULAR,USD,call,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,0.9492340737200798,0.020000000000000018,0.008438818565400852
SPY251128C00706000,2025-10-03 15:22:41+00:00,706.0,2.71,2.12,2.15,0.31999993,13.389117,307.0,694,0.1206142626953125,False,REGULAR,USD,call,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,0.9478895495363404,0.029999999999999805,0.01107011070110694
SPY251128C00709000,2025-10-03 18:01:58+00:00,709.0,1.83,1.7,1.73,0.09000003,5.1724157,32.0,186,0.1192715026855468,False,REGULAR,USD,call,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,0.9438787333887958,0.030000000000000027,0.016393442622950834
SPY251128C00710000,2025-10-03 18:41:10+00:00,710.0,1.6,1.58,1.6,-0.059999943,-3.6144545,128.0,16721,0.1187221917724609,False,REGULAR,USD,call,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,0.942549326722051,0.020000000000000018,0.012500000000000011
SPY251128C00711000,2025-10-03 15:22:41+00:00,711.0,1.99,1.47,1.49,0.36,22.08589,312.0,673,0.1184780535888671,False,REGULAR,USD,call,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,0.9412236595958596,0.020000000000000018,0.010050251256281416
SPY251128C00712000,2025-10-03 15:14:49+00:00,712.0,1.71,1.36,1.39,0.2800001,19.580427,35.0,368,0.1182949499511718,False,REGULAR,USD,call,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,0.9399017162537306,0.029999999999999805,0.01754385964912269
SPY251128C00714000,2025-10-03 16:34:13+00:00,714.0,1.6,1.17,1.2,0.36,29.032257,11.0,54,0.1177456390380859,False,REGULAR,USD,call,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,0.9372689383370536,0.030000000000000027,0.018750000000000017
SPY251128C00716000,2025-09-30 16:02:11+00:00,716.0,0.72,1.01,1.04,0.0,0.0,15.0,227,0.1174404663085937,False,REGULAR,USD,call,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,0.9346508686768942,0.030000000000000027,0.041666666666666706
SPY251128C00719000,2025-10-01 15:17:41+00:00,719.0,0.71,0.82,0.84,0.0,0.0,74.0,217,0.117196328125,False,REGULAR,USD,call,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,0.9307510736754608,0.020000000000000018,0.028169014084507067
SPY251128C00720000,2025-10-03 20:04:48+00:00,720.0,0.78,0.76,0.78,-0.030000031,-3.7037075,114.0,747,0.1170742590332031,False,REGULAR,USD,call,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,0.9294583638509114,0.020000000000000018,0.025641025641025664
SPY251128C00725000,2025-10-03 19:43:52+00:00,725.0,0.57,0.54,0.56,-0.030000031,-5.000005,28.0,1912,0.117623569946289,False,REGULAR,USD,call,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,0.923048306169181,0.020000000000000018,0.03508771929824565
SPY251128C00740000,2025-10-03 20:01:41+00:00,740.0,0.22,0.22,0.23,-0.030000001,-12.0,32.0,858,0.122079091796875,False,REGULAR,USD,call,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,0.9043378675306164,0.010000000000000009,0.0454545454545455
SPY251128P00582000,2025-10-01 19:37:46+00:00,582.0,1.8,1.92,1.94,0.0,0.0,172.0,328,0.2428054235839843,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.1498453985784471,0.020000000000000018,0.01111111111111112
SPY251128P00585000,2025-10-02 14:20:00+00:00,585.0,1.99,2.03,2.05,0.029999971,1.5306108,21.0,585,0.2388992126464843,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.143948755508814,0.020000000000000018,0.010050251256281416
SPY251128P00590000,2025-10-03 18:04:42+00:00,590.0,2.18,2.22,2.24,-0.00999999,-0.45662054,37.0,4473,0.2321854125976562,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.1342542745299258,0.020000000000000018,0.009174311926605512
SPY251128P00591000,2025-10-03 15:30:15+00:00,591.0,2.06,2.26,2.28,0.01999998,0.98039126,10.0,1070,0.2307816180419922,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.132335062559486,0.020000000000000018,0.009708737864077678
SPY251128P00594000,2025-10-02 19:34:07+00:00,594.0,2.35,2.38,2.41,0.0,0.0,150.0,366,0.2268143725585937,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.1266161986071654,0.03000000000000025,0.012765957446808616
SPY251128P00595000,2025-10-03 15:44:18+00:00,595.0,2.18,2.43,2.46,-0.21000004,-8.7866125,86.0,17566,0.225593681640625,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.1247227260044643,0.029999999999999805,0.013761467889908166
SPY251128P00596000,2025-10-02 19:34:08+00:00,596.0,2.44,2.47,2.51,0.0,0.0,250.0,741,0.2243729907226562,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.1228356073366716,0.03999999999999959,0.016393442622950654
SPY251128P00597000,2025-10-02 19:34:07+00:00,597.0,2.49,2.52,2.55,0.0,0.0,69.0,118,0.2228471270751952,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.120954810674466,0.029999999999999805,0.012048192771084258
SPY251128P00600000,2025-10-03 20:03:18+00:00,600.0,2.68,2.68,2.7,0.03999996,1.51515,190.0,8371,0.2188798815917968,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.1153500366210938,0.020000000000000018,0.007462686567164185
SPY251128P00603000,2025-10-02 18:29:02+00:00,603.0,2.76,2.83,2.86,0.00999999,0.36363602,17.0,505,0.2148821188354492,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.109801031463775,0.029999999999999805,0.010869565217391235
SPY251128P00604000,2025-10-03 17:15:31+00:00,604.0,2.7,2.88,2.92,-0.26999998,-9.090908,28.0,487,0.2136309106445312,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.1079636125375103,0.040000000000000036,0.014814814814814828
SPY251128P00605000,2025-10-03 18:37:52+00:00,605.0,2.89,2.94,2.97,-0.00999999,-0.34482723,56.0,4077,0.2121355642700195,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.106132267723399,0.03000000000000025,0.010380622837370328
SPY251128P00608000,2025-10-02 19:34:07+00:00,608.0,3.21,3.12,3.15,0.120000124,3.8834994,65.0,284,0.2081378015136718,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.1006743782445003,0.029999999999999805,0.009345794392523303
SPY251128P00610000,2025-10-03 20:11:30+00:00,610.0,3.27,3.25,3.28,0.059999943,1.8691571,652.0,19484,0.205513316040039,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.0970656097912397,0.029999999999999805,0.009174311926605444
SPY251128P00611000,2025-10-02 19:34:07+00:00,611.0,3.28,3.32,3.35,0.0,0.0,38.0,217,0.2042315905761718,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.0952700850616306,0.03000000000000025,0.00914634146341471
SPY251128P00615000,2025-10-03 15:38:18+00:00,615.0,3.54,3.59,3.63,0.01999998,0.5681813,23.0,1049,0.1988605505371093,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.088146377191311,0.040000000000000036,0.011299435028248598
SPY251128P00616000,2025-10-03 14:38:54+00:00,616.0,3.35,3.67,3.7,-0.2800002,-7.7135043,13.0,556,0.197426238708496,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.0863799057997667,0.03000000000000025,0.008955223880597088
SPY251128P00618000,2025-10-03 17:58:19+00:00,618.0,3.79,3.82,3.86,-0.03999996,-1.0443854,60.0,247,0.1948017532348632,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.0828641132243628,0.040000000000000036,0.010554089709762543
SPY251128P00619000,2025-10-03 15:21:29+00:00,619.0,3.62,3.91,3.94,-0.3000002,-7.653066,58.0,880,0.1934284759521484,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.0811147366278775,0.029999999999999805,0.008287292817679504
SPY251128P00620000,2025-10-03 18:54:44+00:00,620.0,3.84,3.99,4.02,-0.16000009,-4.000002,150.0,2361,0.1920551986694336,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.0793710031817036,0.02999999999999936,0.0078124999999998335
SPY251128P00623000,2025-10-03 15:21:29+00:00,623.0,4.19,4.25,4.28,-0.059999943,-1.4117633,121.0,250,0.1879658840942382,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.0741733900042636,0.03000000000000025,0.007159904534606264
SPY251128P00624000,2025-10-03 17:58:14+00:00,624.0,4.26,4.33,4.37,-0.049999714,-1.1600862,55.0,143,0.1865926068115234,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.0724519582895131,0.040000000000000036,0.009389671361502356
SPY251128P00625000,2025-10-03 20:05:35+00:00,625.0,4.43,4.42,4.46,-0.03999996,-0.8948538,59.0,1567,0.1851582949829101,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.07073603515625,0.040000000000000036,0.009029345372460505
SPY251128P00628000,2025-10-03 17:49:30+00:00,628.0,4.49,4.72,4.75,-0.14000034,-3.0237653,78.0,288,0.1809774285888671,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.0656210540965865,0.03000000000000025,0.006681514476614754
SPY251128P00630000,2025-10-03 19:53:47+00:00,630.0,4.8,4.93,4.96,-0.119999886,-2.439022,182.0,2741,0.1782308740234375,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.0622381301153274,0.03000000000000025,0.006250000000000052
SPY251128P00631000,2025-10-03 17:22:45+00:00,631.0,5.03,5.02,5.07,-0.069999695,-1.3725431,231.0,921,0.1768575967407226,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.060554709940818,0.05000000000000071,0.009940357852882845
SPY251128P00632000,2025-10-03 19:30:10+00:00,632.0,5.07,5.15,5.18,-0.13999987,-2.6871376,28.0,386,0.1754538021850585,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.058876617045342,0.02999999999999936,0.005917159763313483
SPY251128P00633000,2025-10-03 19:38:35+00:00,633.0,5.07,5.26,5.29,-0.21999979,-4.1587863,166.0,386,0.1739889730834961,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.0572038261811316,0.03000000000000025,0.005917159763313658
SPY251128P00635000,2025-10-03 20:05:35+00:00,635.0,5.48,5.48,5.53,-0.01999998,-0.36363602,222.0,7407,0.1712119012451172,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.05387405035064,0.04999999999999982,0.009124087591240842
SPY251128P00636000,2025-10-03 19:34:44+00:00,636.0,5.52,5.62,5.65,-0.099999905,-1.7793578,288.0,932,0.1697470721435547,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.052217015680277,0.03000000000000025,0.005434782608695698
SPY251128P00637000,2025-10-03 17:56:13+00:00,637.0,5.82,5.74,5.78,0.14000034,2.4647949,43.0,413,0.1683737948608398,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.0505651836305436,0.040000000000000036,0.006872852233676982
SPY251128P00638000,2025-10-03 19:40:38+00:00,638.0,5.61,5.88,5.91,-0.35999966,-6.030145,37.0,866,0.1669547416687012,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.0489185297377055,0.03000000000000025,0.0053475935828877445
SPY251128P00639000,2025-10-03 19:03:20+00:00,639.0,5.89,6.0,6.04,-0.1500001,-2.4834454,54.0,705,0.165474653930664,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.0472770296911678,0.040000000000000036,0.006791171477079802
SPY251128P00640000,2025-10-03 20:05:35+00:00,640.0,6.15,6.13,6.18,-0.01999998,-0.3241488,497.0,11543,0.1640861180114746,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.0456406593322751,0.04999999999999982,0.00813008130081298
SPY251128P00641000,2025-10-03 19:50:01+00:00,641.0,6.06,6.29,6.32,-0.22000027,-3.5031888,36.0,588,0.1626365475463867,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.04400939465313,0.03000000000000025,0.004950495049504992
SPY251128P00643000,2025-10-03 17:36:59+00:00,643.0,6.56,6.57,6.62,-0.32000017,-4.651165,32.0,450,0.1598136997985839,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.040762087049232,0.04999999999999982,0.007621951219512168
SPY251128P00644000,2025-10-03 17:24:46+00:00,644.0,6.71,6.72,6.77,0.059999943,0.90225476,36.0,286,0.1583336120605468,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.0391459968519507,0.04999999999999982,0.007451564828613983
SPY251128P00645000,2025-10-03 18:41:11+00:00,645.0,6.74,6.88,6.93,-0.20000029,-2.8818486,1210.0,2268,0.1568993002319336,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.037534917787064,0.04999999999999982,0.007418397626112733
SPY251128P00646000,2025-10-03 19:57:59+00:00,646.0,6.96,7.04,7.09,-0.11000013,-1.5558717,27.0,490,0.1554039538574219,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.0359288265830593,0.04999999999999982,0.007183908045976986
SPY251128P00647000,2025-10-03 17:49:30+00:00,647.0,7.39,7.21,7.26,0.059999943,0.8185531,53.0,283,0.1539696420288085,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.0343277001122972,0.04999999999999982,0.006765899864681979
SPY251128P00648000,2025-10-03 17:49:30+00:00,648.0,7.38,7.38,7.43,-0.27999973,-3.655349,56.0,247,0.1524742956542969,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.0327315153899017,0.04999999999999982,0.006775067750677483
SPY251128P00649000,2025-10-03 19:03:05+00:00,649.0,7.44,7.56,7.61,-0.63999987,-7.92079,204.0,424,0.1510399838256836,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.0311402495726598,0.05000000000000071,0.006720430107526977
SPY251128P00650000,2025-10-03 19:55:43+00:00,650.0,7.62,7.75,7.8,-0.20000029,-2.5575483,1327.0,2514,0.1496361892700195,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.029553879957933,0.04999999999999982,0.006561679790026223
SPY251128P00651000,2025-10-03 15:57:59+00:00,651.0,7.81,7.95,7.99,-0.6600003,-7.792211,101.0,304,0.1481866188049316,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.027972383982575,0.040000000000000036,0.005121638924455831
SPY251128P00652000,2025-10-03 16:11:02+00:00,652.0,8.21,8.13,8.18,0.05000019,0.61274743,22.0,224,0.146645496520996,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.0263957392218654,0.049999999999998934,0.006090133982947494
SPY251128P00653000,2025-10-03 19:55:27+00:00,653.0,8.19,8.34,8.39,-0.15000057,-1.798568,38.0,398,0.1452722192382812,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.0248239233884475,0.05000000000000071,0.006105006105006192
SPY251128P00654000,2025-10-03 20:07:11+00:00,654.0,8.56,8.55,8.6,0.07000065,0.82450706,22.0,166,0.1438073901367187,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.0232569143312786,0.049999999999998934,0.005841121495326978
SPY251128P00655000,2025-10-03 19:35:28+00:00,655.0,8.52,8.76,8.81,-0.27999973,-3.1818151,98.0,822,0.1422815264892578,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.0216946900345898,0.05000000000000071,0.005868544600939051
SPY251128P00656000,2025-10-03 19:10:03+00:00,656.0,8.74,8.99,9.04,-0.8100004,-8.48168,129.0,290,0.1408929905700683,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.020137228616854,0.049999999999998934,0.00572082379862688
SPY251128P00657000,2025-10-03 19:52:11+00:00,657.0,9.0,9.21,9.27,-0.22999954,-2.4918694,47.0,421,0.1394129028320312,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.018584508329766,0.05999999999999872,0.006666666666666525
SPY251128P00658000,2025-10-03 19:35:57+00:00,658.0,9.18,9.46,9.51,-0.28999996,-3.0623016,104.0,516,0.1379633323669433,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.0170365075572283,0.049999999999998934,0.005446623093681801
SPY251128P00659000,2025-10-03 17:46:46+00:00,659.0,9.7,9.7,9.75,-0.07000065,-0.7164856,87.0,281,0.1364374687194824,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.0154932048143497,0.05000000000000071,0.005154639175257806
SPY251128P00660000,2025-10-03 19:55:48+00:00,660.0,9.82,9.97,10.01,-0.19000053,-1.8981072,239.0,1312,0.1350184155273437,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.0139545787464488,0.03999999999999915,0.0040733197556007275
SPY251128P00661000,2025-10-03 19:58:32+00:00,661.0,10.15,10.23,10.28,-0.07999992,-0.782013,62.0,987,0.1336146209716797,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.0124206081280729,0.049999999999998934,0.0049261083743841316
SPY251128P00662000,2025-10-03 17:46:46+00:00,662.0,10.21,10.51,10.55,-0.3199997,-3.0389335,49.0,225,0.132119274597168,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.0108912718620184,0.040000000000000924,0.003917727717923695
SPY251128P00663000,2025-10-03 19:57:39+00:00,663.0,10.64,10.77,10.83,-0.069999695,-0.65359193,99.0,413,0.1306239282226562,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.0093665489783654,0.0600000000000005,0.005639097744360949
SPY251128P00664000,2025-10-03 19:57:59+00:00,664.0,11.02,11.08,11.13,-0.069999695,-0.6311965,753.0,429,0.1292506509399414,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.0078464186335183,0.05000000000000071,0.004537205081669756
SPY251128P00665000,2025-10-03 19:57:29+00:00,665.0,11.28,11.39,11.43,-0.11000061,-0.96576476,456.0,972,0.1277553045654297,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.0063308601092575,0.03999999999999915,0.0035460992907800663
SPY251128P00666000,2025-10-03 19:58:54+00:00,666.0,11.61,11.69,11.75,-0.11000061,-0.93857175,167.0,400,0.1263667686462402,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.0048198528117962,0.0600000000000005,0.005167958656330792
SPY251128P00667000,2025-10-03 17:36:39+00:00,667.0,11.9,12.03,12.08,-0.09000015,-0.7506268,88.0,189,0.1249629740905761,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.003313376270849,0.05000000000000071,0.004201680672268967
SPY251128P00668000,2025-10-03 19:37:06+00:00,668.0,12.3,12.35,12.42,-0.119999886,-0.96618265,213.0,399,0.1235439208984375,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.001811410138707,0.07000000000000028,0.005691056910569129
SPY251128P00669000,2025-10-03 20:14:47+00:00,669.0,12.77,12.7,12.77,0.05000019,0.39308324,422.0,442,0.1221096090698242,False,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,1.0003139341893217,0.07000000000000028,0.005481597494126882
SPY251128P00670000,2025-10-03 20:09:35+00:00,670.0,13.11,13.08,13.14,-0.1600008,-1.2057332,821.0,744,0.120751590423584,True,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,0.9988209283173974,0.0600000000000005,0.00457665903890164
SPY251128P00671000,2025-10-03 19:06:13+00:00,671.0,13.25,13.44,13.51,-0.53999996,-3.915881,292.0,315,0.1192867613220214,True,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,0.9973323725374906,0.07000000000000028,0.0052830188679245495
SPY251128P00672000,2025-10-03 18:08:19+00:00,672.0,13.77,13.83,13.91,0.0,0.0,148.0,11,0.117974518585205,True,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,0.9958482469831196,0.08000000000000007,0.0058097312999273835
SPY251128P00673000,2025-10-03 17:26:09+00:00,673.0,14.73,14.24,14.31,-0.09000015,-0.6072885,306.0,22,0.1165249481201172,True,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,0.9943685319058784,0.07000000000000028,0.0047522063815343026
SPY251128P00674000,2025-10-03 20:14:04+00:00,674.0,14.71,14.66,14.73,0.0,0.0,523.0,38,0.1151516708374023,True,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,0.992893207674564,0.07000000000000028,0.004758667573079557
SPY251128P00675000,2025-10-03 18:04:05+00:00,675.0,15.37,15.08,15.16,0.34999943,2.3302224,89.0,279,0.1137326176452636,True,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,0.9914222547743056,0.08000000000000007,0.005204944697462594
SPY251128P00676000,2025-10-03 20:08:46+00:00,676.0,15.55,15.53,15.61,0.09000015,0.5821485,19.0,171,0.1123745989990234,True,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,0.9899556538057044,0.08000000000000007,0.005144694533762062
SPY251128P00679000,2025-10-03 13:30:03+00:00,679.0,16.52,16.97,17.05,-1.539999,-8.527127,34.0,13,0.1082700257873535,True,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,0.9855817702100976,0.08000000000000185,0.00484261501210665
SPY251128P00680000,2025-10-03 19:02:26+00:00,680.0,17.18,17.48,17.57,-0.3199997,-1.8285697,35.0,81,0.1069883003234863,True,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,0.9841323852539062,0.08999999999999986,0.0052386495925494676
SPY251128P00697000,2025-10-03 17:57:38+00:00,697.0,28.75,27.48,30.31,-9.580002,-24.99348,52.0,0,0.106179592590332,True,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,0.9601291563452744,2.8299999999999983,0.09843478260869559
SPY251128P00699000,2025-10-02 14:43:55+00:00,699.0,31.12,29.18,31.99,0.0,0.0,27.0,27,0.1059659716796874,True,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,0.9573820056833424,2.8099999999999987,0.09029562982005138
SPY251128P00700000,2025-10-03 14:43:11+00:00,700.0,28.85,30.05,32.86,-4.1000004,-12.443096,12.0,36,0.1061490753173828,True,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,0.9560143171037948,2.8099999999999987,0.09740034662045055
SPY251128P00720000,2025-10-03 20:12:54+00:00,720.0,51.26,49.69,52.5,0.94999695,1.8882865,385.0,43,0.1411829046630859,True,REGULAR,USD,put,2025-11-28,669.2100219726562,2025-11-28,55,0.1506849315068493,0.9294583638509114,2.8100000000000023,0.05481857198595401
