contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type,expiration,spot_price,expiration_date,days_to_expiration,T,moneyness
SPY251006P00639000,2025-10-03 20:06:04+00:00,639.0,0.07,0.06,0.07,-0.080000006,-53.333336,547.0,333,0.2016681396484375,False,REGULAR,USD,put,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,1.0472770296911678
SPY251006P00640000,2025-10-03 20:14:55+00:00,640.0,0.07,0.06,0.07,-0.049999997,-41.666664,2391.0,5643,0.1958088232421875,False,REGULAR,USD,put,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,1.0456406593322753
SPY251006P00641000,2025-10-03 20:14:16+00:00,641.0,0.07,0.06,0.07,-0.07,-50.0,2644.0,524,0.18994950683593753,False,REGULAR,USD,put,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,1.04400939465313
SPY251006P00642000,2025-10-03 19:59:58+00:00,642.0,0.06,0.07,0.08,-0.099999994,-62.499996,2592.0,7483,0.187508125,False,REGULAR,USD,put,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,1.0423832117954148
SPY251006P00643000,2025-10-03 20:06:39+00:00,643.0,0.07,0.07,0.08,-0.13,-65.00001,1939.0,848,0.18164880859375,False,REGULAR,USD,put,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,1.040762087049232
SPY251006P00644000,2025-10-03 20:06:59+00:00,644.0,0.08,0.08,0.09,-0.09,-52.941177,2661.0,308,0.178719150390625,False,REGULAR,USD,put,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,1.0391459968519507
SPY251006P00645000,2025-10-03 20:14:51+00:00,645.0,0.08,0.08,0.09,-0.09,-52.941177,4505.0,903,0.17237155761718753,False,REGULAR,USD,put,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,1.0375349177870639
SPY251006P00646000,2025-10-03 20:08:40+00:00,646.0,0.09,0.08,0.09,-0.06999999,-43.749996,1706.0,631,0.16602396484375004,False,REGULAR,USD,put,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,1.0359288265830593
SPY251006P00647000,2025-10-03 20:14:43+00:00,647.0,0.1,0.09,0.1,-0.12,-54.545456,2881.0,511,0.1626060302734375,False,REGULAR,USD,put,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,1.0343277001122972
SPY251006P00648000,2025-10-03 20:14:37+00:00,648.0,0.11,0.09,0.1,-0.09,-45.0,1531.0,764,0.1562584375,False,REGULAR,USD,put,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,1.0327315153899017
SPY251006P00649000,2025-10-03 20:14:11+00:00,649.0,0.11,0.1,0.11,-0.099999994,-47.619045,4967.0,674,0.15235222656250003,False,REGULAR,USD,put,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,1.0311402495726598
SPY251006P00650000,2025-10-03 20:14:53+00:00,650.0,0.12,0.11,0.12,-0.11000001,-47.82609,5947.0,3055,0.14820187744140628,False,REGULAR,USD,put,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,1.0295538799579327
SPY251006P00651000,2025-10-03 20:13:34+00:00,651.0,0.13,0.11,0.12,-0.120000005,-48.0,3467.0,624,0.141610146484375,False,REGULAR,USD,put,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,1.027972383982575
SPY251006P00652000,2025-10-03 20:14:37+00:00,652.0,0.12,0.12,0.13,-0.13999999,-53.84615,11279.0,589,0.13721565917968753,False,REGULAR,USD,put,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,1.0263957392218654
SPY251006P00653000,2025-10-03 20:14:41+00:00,653.0,0.14,0.13,0.14,-0.14,-50.0,3862.0,1731,0.13233289550781252,False,REGULAR,USD,put,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,1.0248239233884475
SPY251006P00654000,2025-10-03 20:13:34+00:00,654.0,0.15,0.14,0.15,-0.16,-51.612904,14308.0,28672,0.12696185546875,False,REGULAR,USD,put,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,1.0232569143312786
SPY251006P00655000,2025-10-03 20:14:30+00:00,655.0,0.16,0.16,0.17,-0.16,-50.0,19256.0,4171,0.12305564453125001,False,REGULAR,USD,put,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,1.0216946900345898
SPY251006P00656000,2025-10-03 20:13:33+00:00,656.0,0.17,0.17,0.18,-0.19000001,-52.777782,17404.0,1115,0.11744046630859376,False,REGULAR,USD,put,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,1.020137228616854
SPY251006P00657000,2025-10-03 20:14:45+00:00,657.0,0.2,0.19,0.2,-0.2,-50.0,28118.0,2205,0.1128018408203125,False,REGULAR,USD,put,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,1.018584508329766
SPY251006P00658000,2025-10-03 20:14:47+00:00,658.0,0.22,0.21,0.23,-0.22,-50.0,16197.0,1820,0.1088956298828125,False,REGULAR,USD,put,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,1.0170365075572283
SPY251006P00659000,2025-10-03 20:14:46+00:00,659.0,0.24,0.24,0.25,-0.25,-51.02041,26803.0,2396,0.10328045166015623,False,REGULAR,USD,put,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,1.0154932048143495
SPY251006P00660000,2025-10-03 20:14:56+00:00,660.0,0.28,0.27,0.29,-0.26000002,-48.14815,33553.0,6092,0.09900803344726564,False,REGULAR,USD,put,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,1.0139545787464488
SPY251006P00661000,2025-10-03 20:14:58+00:00,661.0,0.32,0.31,0.32,-0.29000002,-47.540985,20587.0,2215,0.09339285522460938,False,REGULAR,USD,put,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,1.0124206081280729
SPY251006P00662000,2025-10-03 20:14:57+00:00,662.0,0.36,0.36,0.37,-0.32,-47.058823,17205.0,1381,0.08863216064453125,False,REGULAR,USD,put,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,1.0108912718620184
SPY251006P00663000,2025-10-03 20:14:55+00:00,663.0,0.42,0.41,0.43,-0.35999998,-46.153847,34475.0,1991,0.08374939697265626,False,REGULAR,USD,put,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,1.0093665489783654
SPY251006P00664000,2025-10-03 20:14:55+00:00,664.0,0.5,0.49,0.51,-0.39999998,-44.444443,38762.0,2827,0.07898870239257813,False,REGULAR,USD,put,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,1.0078464186335185
SPY251006P00665000,2025-10-03 20:14:57+00:00,665.0,0.6,0.59,0.6,-0.44999993,-42.857136,46183.0,4890,0.07373973144531251,False,REGULAR,USD,put,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,1.0063308601092575
SPY251006P00666000,2025-10-03 20:14:58+00:00,666.0,0.74,0.72,0.74,-0.48000002,-39.34426,42062.0,4559,0.06946731323242189,False,REGULAR,USD,put,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,1.0048198528117962
SPY251006P00667000,2025-10-03 20:14:58+00:00,667.0,0.92,0.91,0.93,-0.54,-36.9863,46708.0,4452,0.065439033203125,False,REGULAR,USD,put,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,1.003313376270849
SPY251006P00668000,2025-10-03 20:14:58+00:00,668.0,1.17,1.16,1.18,-0.57000005,-32.75862,83351.0,3833,0.06153282226562501,False,REGULAR,USD,put,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,1.001811410138707
SPY251006P00669000,2025-10-03 20:14:56+00:00,669.0,1.51,1.51,1.54,-0.53,-25.98039,108783.0,3586,0.05878626770019532,False,REGULAR,USD,put,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,1.0003139341893217
SPY251006P00670000,2025-10-03 20:14:58+00:00,670.0,1.97,1.98,2.02,-0.48000002,-19.591837,132666.0,2741,0.05701626586914063,True,REGULAR,USD,put,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,0.9988209283173974
SPY251006P00671000,2025-10-03 20:14:51+00:00,671.0,2.58,2.57,2.64,-0.36000013,-12.244903,72637.0,2226,0.056711093139648436,True,REGULAR,USD,put,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,0.9973323725374906
SPY251006P00672000,2025-10-03 20:14:42+00:00,672.0,3.31,3.29,3.37,-0.23000002,-6.4971757,56159.0,303,0.05726040405273439,True,REGULAR,USD,put,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,0.9958482469831195
SPY251006P00673000,2025-10-03 20:14:30+00:00,673.0,4.25,4.12,4.23,0.0,0.0,26661.0,372,0.06092247680664063,True,REGULAR,USD,put,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,0.9943685319058785
SPY251006P00674000,2025-10-03 20:08:51+00:00,674.0,5.1,5.03,5.17,0.26999998,5.5900617,5282.0,60,0.06702593139648438,True,REGULAR,USD,put,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,0.9928932076745641
SPY251006P00675000,2025-10-03 20:13:51+00:00,675.0,6.25,6.03,6.17,0.3000002,5.0420203,3231.0,163,0.07605904418945314,True,REGULAR,USD,put,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,0.9914222547743056
SPY251006P00676000,2025-10-03 20:12:29+00:00,676.0,7.26,7.02,7.17,0.27000046,3.8626676,800.0,9,0.08484801879882814,True,REGULAR,USD,put,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,0.9899556538057045
SPY251006P00677000,2025-10-03 19:10:22+00:00,677.0,7.76,6.71,9.47,-0.34000015,-4.1975327,391.0,11,0.16199568481445312,True,REGULAR,USD,put,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,0.9884933854839827
SPY251006P00678000,2025-10-03 19:59:38+00:00,678.0,9.05,7.71,10.51,0.14000034,1.5712721,472.0,4,0.17469087036132813,True,REGULAR,USD,put,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,0.987035430638136
SPY251006P00679000,2025-10-03 20:08:18+00:00,679.0,10.0,8.71,11.51,0.3199997,3.3057818,57.0,1,0.18537191589355467,True,REGULAR,USD,put,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,0.9855817702100975
SPY251006P00680000,2025-10-03 18:57:38+00:00,680.0,8.72,10.5,12.51,-6.7799997,-43.741936,16.0,0,0.1958088232421875,True,REGULAR,USD,put,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,0.9841323852539062
SPY251006P00681000,2025-10-03 17:34:49+00:00,681.0,10.38,10.71,13.51,-2.0199995,-16.29032,72.0,0,0.20606262695312497,True,REGULAR,USD,put,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,0.9826872569348843
SPY251006P00682000,2025-10-02 13:38:41+00:00,682.0,11.56,11.71,14.51,-0.40999985,-3.4252284,1.0,0,0.21607229248046872,True,REGULAR,USD,put,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,0.9812463665288215
SPY251007C00510000,2025-09-26 19:08:55+00:00,510.0,152.31,157.62,160.43,0.0,0.0,2.0,1,1.2827184301757812,True,REGULAR,USD,call,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,1.312176513671875
SPY251007C00550000,2025-10-03 17:34:55+00:00,550.0,120.89,117.63,120.44,9.349998,8.382642,4.0,1,0.9785158398437501,True,REGULAR,USD,call,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,1.2167454944957385
SPY251007C00625000,2025-10-03 15:26:01+00:00,625.0,45.65,42.71,45.52,2.3700027,5.475977,2.0,3,0.43018147949218755,True,REGULAR,USD,call,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,1.07073603515625
SPY251007C00635000,2025-09-30 13:54:14+00:00,635.0,28.24,34.08,34.23,0.0,0.0,15.0,17,0.17188328125000002,True,REGULAR,USD,call,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,1.0538740503506399
SPY251007C00636000,2025-09-26 20:14:05+00:00,636.0,27.29,33.08,33.23,0.0,0.0,1.0,0,0.16797707031250003,True,REGULAR,USD,call,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,1.052217015680277
SPY251007C00642000,2025-09-30 19:53:03+00:00,642.0,25.41,27.12,27.27,0.0,0.0,1.0,2,0.1606529248046875,True,REGULAR,USD,call,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,1.0423832117954148
SPY251007C00643000,2025-09-26 16:56:31+00:00,643.0,19.77,26.13,26.28,0.0,0.0,2.0,3,0.159188095703125,True,REGULAR,USD,call,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,1.040762087049232
SPY251007C00644000,2025-09-30 14:25:30+00:00,644.0,20.07,25.14,25.29,0.0,0.0,3.0,3,0.15674671386718753,True,REGULAR,USD,call,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,1.0391459968519507
SPY251007C00645000,2025-10-02 18:23:30+00:00,645.0,24.99,24.15,24.3,0.0,0.0,2.0,43,0.1538170556640625,True,REGULAR,USD,call,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,1.0375349177870639
SPY251007C00646000,2025-10-02 17:25:11+00:00,646.0,23.21,23.16,23.31,0.0,0.0,1.0,30,0.15088739746093754,True,REGULAR,USD,call,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,1.0359288265830593
SPY251007C00647000,2025-09-29 13:32:34+00:00,647.0,19.1,22.17,22.32,0.0,0.0,1.0,1,0.147469462890625,True,REGULAR,USD,call,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,1.0343277001122972
SPY251007C00648000,2025-10-03 18:41:24+00:00,648.0,22.43,21.17,21.33,0.87000084,4.0352545,2.0,11,0.14405152832031248,True,REGULAR,USD,call,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,1.0327315153899017
SPY251007C00649000,2025-10-03 16:42:51+00:00,649.0,23.61,20.2,20.35,6.8600006,40.955227,1.0,23,0.1420984228515625,True,REGULAR,USD,call,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,1.0311402495726598
SPY251007C00650000,2025-10-03 17:46:39+00:00,650.0,19.52,19.23,19.36,-0.75,-3.7000492,12.0,160,0.13770393554687502,True,REGULAR,USD,call,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,1.0295538799579327
SPY251007C00651000,2025-10-02 13:52:49+00:00,651.0,18.96,18.24,18.38,0.0,0.0,2.0,21,0.13477427734375003,True,REGULAR,USD,call,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,1.027972383982575
SPY251007C00652000,2025-10-03 20:14:22+00:00,652.0,17.21,17.27,17.4,0.30999947,1.8343164,20.0,122,0.1313563427734375,True,REGULAR,USD,call,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,1.0263957392218654
SPY251007C00653000,2025-10-03 19:28:41+00:00,653.0,16.97,16.3,16.42,-0.3600006,-2.077326,18.0,103,0.12769427001953126,True,REGULAR,USD,call,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,1.0248239233884475
SPY251007C00654000,2025-10-03 19:19:09+00:00,654.0,16.12,15.33,15.45,5.8500004,56.96203,67.0,43,0.12476461181640625,True,REGULAR,USD,call,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,1.0232569143312786
SPY251007C00655000,2025-10-03 19:04:15+00:00,655.0,15.4,14.36,14.48,1.2399998,8.757061,45.0,137,0.12134667724609374,True,REGULAR,USD,call,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,1.0216946900345898
SPY251007C00656000,2025-10-02 18:00:06+00:00,656.0,15.04,13.39,13.51,1.1899996,8.592054,60.0,97,0.11744046630859376,True,REGULAR,USD,call,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,1.020137228616854
SPY251007C00657000,2025-10-03 16:05:47+00:00,657.0,13.07,12.43,12.55,-0.1800003,-1.3584929,52.0,168,0.11402253173828125,True,REGULAR,USD,call,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,1.018584508329766
SPY251007C00658000,2025-10-03 16:33:01+00:00,658.0,14.93,11.47,11.59,2.5500002,20.59774,71.0,215,0.10999425170898436,True,REGULAR,USD,call,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,1.0170365075572283
SPY251007C00659000,2025-10-03 19:19:09+00:00,659.0,11.29,10.51,10.64,0.010000229,0.08865451,112.0,362,0.10621010986328125,True,REGULAR,USD,call,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,1.0154932048143495
SPY251007C00660000,2025-10-03 19:48:23+00:00,660.0,10.22,9.57,9.7,-0.47999954,-4.485977,81.0,709,0.10242596801757811,True,REGULAR,USD,call,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,1.0139545787464488
SPY251007C00661000,2025-10-03 19:59:04+00:00,661.0,8.8,8.66,8.77,-0.7399998,-7.756811,167.0,256,0.098641826171875,True,REGULAR,USD,call,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,1.0124206081280729
SPY251007C00662000,2025-10-03 19:58:29+00:00,662.0,7.97,7.73,7.85,-0.61000013,-7.109559,63.0,474,0.09461354614257814,True,REGULAR,USD,call,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,1.0108912718620184
SPY251007C00663000,2025-10-03 18:58:23+00:00,663.0,7.81,6.85,6.95,0.07999992,1.0349278,101.0,402,0.09070733520507812,True,REGULAR,USD,call,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,1.0093665489783654
SPY251007C00664000,2025-10-03 20:05:52+00:00,664.0,5.99,5.99,6.07,-0.8800001,-12.809319,196.0,553,0.08680112426757813,True,REGULAR,USD,call,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,1.0078464186335185
SPY251007C00665000,2025-10-03 20:10:12+00:00,665.0,5.14,5.14,5.22,-1.0999999,-17.628204,943.0,1234,0.08307801696777346,True,REGULAR,USD,call,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,1.0063308601092575
SPY251007C00666000,2025-10-03 19:48:34+00:00,666.0,4.48,4.35,4.41,-0.9899998,-18.098717,513.0,501,0.07959904785156251,True,REGULAR,USD,call,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,1.0048198528117962
SPY251007C00667000,2025-10-03 20:14:57+00:00,667.0,3.59,3.58,3.64,-0.99,-21.61572,1013.0,1207,0.07605904418945314,True,REGULAR,USD,call,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,1.003313376270849
SPY251007C00668000,2025-10-03 20:14:22+00:00,668.0,2.82,2.89,2.92,-1.04,-26.943007,4495.0,2804,0.07251904052734376,True,REGULAR,USD,call,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,1.001811410138707
SPY251007C00669000,2025-10-03 20:14:20+00:00,669.0,2.21,2.25,2.29,-1.03,-31.790123,5366.0,2008,0.06989455505371095,True,REGULAR,USD,call,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,1.0003139341893217
SPY251007C00670000,2025-10-03 20:14:56+00:00,670.0,1.72,1.7,1.73,-0.89999986,-34.35114,15472.0,4236,0.0672090350341797,False,REGULAR,USD,call,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,0.9988209283173974
SPY251007C00671000,2025-10-03 20:14:46+00:00,671.0,1.23,1.23,1.26,-0.8399999,-40.57971,15001.0,488,0.06488972229003906,False,REGULAR,USD,call,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,0.9973323725374906
SPY251007C00672000,2025-10-03 20:14:54+00:00,672.0,0.86,0.86,0.88,-0.74,-46.25,20979.0,734,0.06287558227539064,False,REGULAR,USD,call,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,0.9958482469831195
SPY251007C00673000,2025-10-03 20:14:18+00:00,673.0,0.55,0.57,0.59,-0.64000005,-53.781517,8794.0,1205,0.06116661499023439,False,REGULAR,USD,call,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,0.9943685319058785
SPY251007C00674000,2025-10-03 20:14:57+00:00,674.0,0.38,0.36,0.39,-0.49,-56.32184,5924.0,380,0.060434200439453134,False,REGULAR,USD,call,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,0.9928932076745641
SPY251007C00675000,2025-10-03 20:14:59+00:00,675.0,0.24,0.23,0.24,-0.37,-60.655735,17064.0,2443,0.05933557861328125,False,REGULAR,USD,call,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,0.9914222547743056
SPY251007C00676000,2025-10-03 20:13:06+00:00,676.0,0.14,0.14,0.15,-0.26,-65.00001,4682.0,794,0.0590914404296875,False,REGULAR,USD,call,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,0.9899556538057045
SPY251007C00677000,2025-10-03 20:13:47+00:00,677.0,0.09,0.08,0.09,-0.18,-66.666664,4215.0,3552,0.0590914404296875,False,REGULAR,USD,call,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,0.9884933854839827
SPY251007C00678000,2025-10-03 20:14:52+00:00,678.0,0.06,0.05,0.06,-0.09,-59.999996,2869.0,758,0.060312131347656256,False,REGULAR,USD,call,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,0.987035430638136
SPY251007C00679000,2025-10-03 20:14:25+00:00,679.0,0.04,0.03,0.04,-0.04,-50.0,786.0,446,0.06153282226562501,False,REGULAR,USD,call,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,0.9855817702100975
SPY251007C00680000,2025-10-03 20:13:20+00:00,680.0,0.03,0.02,0.03,-0.03,-50.0,5952.0,1363,0.0639742041015625,False,REGULAR,USD,call,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,0.9841323852539062
SPY251007C00681000,2025-10-03 20:06:04+00:00,681.0,0.01,0.01,0.02,-0.03,-75.0,1026.0,595,0.065439033203125,False,REGULAR,USD,call,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,0.9826872569348843
SPY251007C00682000,2025-10-03 20:11:46+00:00,682.0,0.02,0.01,0.02,0.0,0.0,720.0,1209,0.07032179687500001,False,REGULAR,USD,call,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,0.9812463665288215
SPY251007C00683000,2025-10-03 20:08:35+00:00,683.0,0.01,0.0,0.01,-0.01,-50.0,827.0,323,0.06836869140625002,False,REGULAR,USD,call,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,0.9798096954211658
SPY251007C00684000,2025-10-03 18:00:13+00:00,684.0,0.03,0.0,0.01,0.02,200.0,384.0,350,0.073251455078125,False,REGULAR,USD,call,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,0.9783772251062226
SPY251007C00685000,2025-10-03 19:20:55+00:00,685.0,0.01,0.0,0.01,0.0,0.0,292.0,249,0.07813421875000001,False,REGULAR,USD,call,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,0.9769489371863594
SPY251007C00686000,2025-10-03 19:21:33+00:00,686.0,0.02,0.0,0.01,0.0,0.0,106.0,312,0.08204042968750001,False,REGULAR,USD,call,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,0.975524813371219
SPY251007C00687000,2025-10-02 15:10:15+00:00,687.0,0.01,0.0,0.01,0.0,0.0,5.0,90,0.08594664062500001,False,REGULAR,USD,call,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,0.9741048354769378
SPY251007C00688000,2025-10-03 18:51:58+00:00,688.0,0.01,0.0,0.01,-0.01,-50.0,407.0,357,0.0898528515625,False,REGULAR,USD,call,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,0.9726889854253724
SPY251007C00689000,2025-10-03 13:31:51+00:00,689.0,0.01,0.0,0.01,-0.01,-50.0,441.0,242,0.0937590625,False,REGULAR,USD,call,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,0.9712772452433327
SPY251007C00690000,2025-10-03 18:25:54+00:00,690.0,0.01,0.0,0.01,0.0,0.0,2025.0,1539,0.09961837890625,False,REGULAR,USD,call,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,0.9698695970618206
SPY251007C00695000,2025-10-02 20:10:50+00:00,695.0,0.01,0.0,0.01,0.0,0.0,72.0,90,0.11914943359374999,False,REGULAR,USD,call,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,0.962892117946268
SPY251007C00700000,2025-10-03 14:57:01+00:00,700.0,0.01,0.0,0.01,0.0,0.0,1.0,230,0.14063359375,False,REGULAR,USD,call,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,0.9560143171037947
SPY251007C00705000,2025-09-29 19:50:57+00:00,705.0,0.01,0.0,0.01,0.0,0.0,4.0,49,0.1601646484375,False,REGULAR,USD,call,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,0.9492340737200798
SPY251007C00715000,2025-09-29 15:00:03+00:00,715.0,0.01,0.0,0.01,0.0,0.0,1.0,65,0.1992267578125,False,REGULAR,USD,call,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,0.9359580726890298
SPY251007P00500000,2025-10-02 14:12:32+00:00,500.0,0.01,0.0,0.01,0.0,0.0,1.0,206,0.7500025,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,1.3384200439453124
SPY251007P00505000,2025-09-29 16:30:39+00:00,505.0,0.01,0.0,0.01,0.0,0.0,20.0,89,0.7187528125,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,1.3251683603418936
SPY251007P00510000,2025-09-30 14:40:13+00:00,510.0,0.01,0.0,0.01,0.0,0.0,10.0,99,0.6875031250000001,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,1.312176513671875
SPY251007P00515000,2025-09-30 13:58:00+00:00,515.0,0.01,0.0,0.01,0.0,0.0,724.0,804,0.6718782812500002,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,1.2994369358692355
SPY251007P00520000,2025-10-01 19:09:11+00:00,520.0,0.01,0.0,0.01,0.0,0.0,4.0,493,0.64062859375,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,1.286942349947416
SPY251007P00525000,2025-10-01 18:48:36+00:00,525.0,0.01,0.0,0.01,0.0,0.0,538.0,1557,0.6250037500000001,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,1.2746857561383929
SPY251007P00530000,2025-10-01 17:14:46+00:00,530.0,0.01,0.0,0.01,0.0,0.0,530.0,1615,0.5937540625000001,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,1.2626604188163326
SPY251007P00535000,2025-10-02 18:12:37+00:00,535.0,0.01,0.0,0.01,0.0,0.0,6.0,95,0.57812921875,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,1.2508598541544977
SPY251007P00540000,2025-10-02 14:04:11+00:00,540.0,0.01,0.0,0.01,0.0,0.0,50.0,161,0.5625043750000001,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,1.2392778184678819
SPY251007P00545000,2025-09-30 18:12:41+00:00,545.0,0.01,0.0,0.01,0.0,0.0,930.0,344,0.5312546875,False,REGULAR,USD,put,2025-10-07,669.2100219726562,2025-10-07,3,0.00821917808219178,1.2279082971975344
