contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type,expiration,spot_price,expiration_date,days_to_expiration,T,moneyness
SPY251231C00543000,2025-09-08 15:14:16+00:00,543.0,114.3,131.41,134.65,0.0,0.0,1.0,22,0.39160764648437496,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.2324309796918163
SPY251231C00544000,2025-09-08 14:05:18+00:00,544.0,112.38,130.44,133.68,0.0,0.0,2.0,21,0.38959350646972657,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.2301654815673828
SPY251231C00545000,2025-09-19 16:34:58+00:00,545.0,125.75,129.48,132.72,0.0,0.0,23.0,261,0.3877319528198242,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.2279082971975344
SPY251231C00546000,2025-09-16 18:33:03+00:00,546.0,121.49,128.51,131.76,0.0,0.0,1.0,30,0.38587039916992183,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.2256593809023009
SPY251231C00547000,2025-06-06 14:19:35+00:00,547.0,75.64,91.96,94.99,0.0,0.0,1.0,12,1.0000000000000003e-05,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.2234186873357518
SPY251231C00548000,2025-09-18 17:01:30+00:00,548.0,122.9,126.58,129.83,0.0,0.0,1.0,36,0.38196418823242184,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.2211861714829493
SPY251231C00549000,2025-09-30 16:01:31+00:00,549.0,122.0,125.58,128.87,0.0,0.0,1.0,5,0.3801026345825196,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.218961788656933
SPY251231C00550000,2025-10-02 15:07:09+00:00,550.0,124.97,124.66,127.91,0.0,0.0,2.0,405,0.3782105636596679,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.2167454944957385
SPY251231C00551000,2025-09-25 13:59:30+00:00,551.0,113.38,123.66,126.95,0.0,0.0,3.0,15,0.3763184927368164,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.2145372449594487
SPY251231C00552000,2025-09-24 14:13:18+00:00,552.0,119.82,122.7,125.99,0.0,0.0,1.0,9,0.3744264218139648,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.2123369963272759
SPY251231C00553000,2025-08-26 17:23:00+00:00,553.0,100.75,0.0,0.0,0.0,0.0,6.0,14,1.0000000000000003e-05,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.2101447051946768
SPY251231C00554000,2025-09-18 18:21:17+00:00,554.0,116.05,120.82,124.07,0.0,0.0,4.0,10,0.3706117626953125,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.2079603284704987
SPY251231C00555000,2025-10-03 17:51:53+00:00,555.0,121.2,119.9,123.11,1.199997,0.99999744,2.0,355,0.368719691772461,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.2057838233741554
SPY251231C00556000,2025-10-03 14:06:21+00:00,556.0,121.5,118.9,122.15,35.300003,40.95128,1.0,44,0.3667971035766602,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.203615147432835
SPY251231C00557000,2025-09-24 16:10:59+00:00,557.0,112.15,117.94,121.19,0.0,0.0,2.0,50,0.3649050326538086,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.2014542584787364
SPY251231C00558000,2025-09-09 19:53:11+00:00,558.0,101.0,116.98,120.24,0.0,0.0,2.0,85,0.36310451354980466,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.1993011146463373
SPY251231C00559000,2025-09-02 15:30:24+00:00,559.0,89.0,0.0,0.0,0.0,0.0,2.0,15,1.0000000000000003e-05,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.1971556743696892
SPY251231C00560000,2025-10-03 15:12:21+00:00,560.0,119.33,115.21,118.32,3.2700043,2.817512,7.0,378,0.35925933715820313,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.1950178963797433
SPY251231C00561000,2025-09-26 14:21:49+00:00,561.0,106.69,114.24,117.37,0.0,0.0,1.0,42,0.3574588180541992,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.1928877397017046
SPY251231C00562000,2025-09-29 19:09:04+00:00,562.0,109.22,113.16,116.41,0.0,0.0,1.0,44,0.3555362298583984,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.1907651636524132
SPY251231C00563000,2025-09-12 15:08:34+00:00,563.0,102.97,112.21,115.46,0.0,0.0,2.0,60,0.35372045211791986,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.1886501278377553
SPY251231C00564000,2025-09-29 19:28:47+00:00,564.0,107.1,111.3,114.51,0.0,0.0,1.0,349,0.35190467437744133,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.1865425921500998
SPY251231C00565000,2025-10-03 14:01:36+00:00,565.0,112.58,110.45,113.56,1.4100037,1.268331,2.0,321,0.3500888966369628,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.1844425167657633
SPY251231C00566000,2025-07-22 18:09:13+00:00,566.0,80.71,89.14,92.65,0.0,0.0,1.0,160,1.0000000000000003e-05,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.1823498621425022
SPY251231C00567000,2025-09-16 15:20:30+00:00,567.0,110.67,108.44,111.65,7.540001,7.311162,1.0,72,0.3463047547912597,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.1802645890170305
SPY251231C00568000,2025-09-11 19:47:09+00:00,568.0,98.65,107.6,110.7,0.0,0.0,1.0,262,0.34445845977783207,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.1781866584025638
SPY251231C00569000,2025-09-24 14:32:46+00:00,569.0,104.18,106.54,109.76,0.0,0.0,1.0,208,0.3427494924926757,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.1761160315863906
SPY251231C00570000,2025-10-01 13:54:52+00:00,570.0,109.89,105.68,108.81,7.510002,7.3354197,1.0,1987,0.3409184561157227,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.1740526701274672
SPY251231C00571000,2025-08-13 14:43:47+00:00,571.0,86.5,93.94,97.13,0.0,0.0,2.0,129,1.0000000000000003e-05,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.171996535854039
SPY251231C00572000,2025-09-19 14:26:38+00:00,572.0,100.0,103.79,106.92,0.0,0.0,1.0,157,0.33731741790771486,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.169947590861287
SPY251231C00573000,2025-09-18 14:47:51+00:00,573.0,98.85,102.86,105.97,0.0,0.0,2.0,378,0.3354558642578125,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.1679057975089986
SPY251231C00574000,2025-09-23 19:15:25+00:00,574.0,98.6,101.92,105.02,0.0,0.0,1.0,60,0.3335943106079102,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.1658711184192618
SPY251231C00575000,2025-10-02 19:34:01+00:00,575.0,105.16,100.86,104.08,2.4100037,2.3455024,4.0,445,0.3318243087768554,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.1638435164741847
SPY251231C00576000,2025-09-29 14:21:02+00:00,576.0,97.57,100.02,103.14,0.0,0.0,1.0,86,0.33005430694580074,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.1618229548136394
SPY251231C00577000,2025-08-11 17:14:59+00:00,577.0,75.62,0.0,0.0,0.0,0.0,1.0,252,1.0000000000000003e-05,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.1598093968330265
SPY251231C00578000,2025-09-03 14:28:53+00:00,578.0,77.16,98.14,101.25,0.0,0.0,2.0,601,0.32639223419189456,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.1578028061810661
SPY251231C00579000,2025-10-03 16:15:55+00:00,579.0,101.75,97.2,100.31,8.540001,9.162108,1.0,307,0.32462223236083976,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.1558031467576102
SPY251231C00580000,2025-10-03 17:36:35+00:00,580.0,99.39,96.26,99.37,5.3899994,5.7340417,2.0,231,0.32282171325683584,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.1538103827114763
SPY251231C00581000,2025-09-29 16:36:35+00:00,581.0,92.19,95.32,98.43,0.0,0.0,6.0,453,0.32102119415283203,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.1518244784383067
SPY251231C00582000,2025-09-22 19:12:09+00:00,582.0,95.2,94.38,97.49,0.0,0.0,5.0,193,0.319220675048828,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.1498453985784471
SPY251231C00583000,2025-09-19 17:12:50+00:00,583.0,90.3,93.46,96.55,0.0,0.0,1.0,762,0.3174048973083496,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.1478731080148479
SPY251231C00584000,2025-08-22 15:51:00+00:00,584.0,75.13,88.9,92.05,0.0,0.0,1.0,252,0.2708507974243164,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.1459075718709868
SPY251231C00585000,2025-10-03 16:18:11+00:00,585.0,96.09,91.59,94.68,2.8199997,3.02348,1.0,247,0.3138648936462402,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.1439487555088141
SPY251231C00586000,2025-09-24 19:30:21+00:00,586.0,86.77,90.65,93.75,0.0,0.0,4.0,232,0.31214066772460936,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.1419966245267172
SPY251231C00587000,2025-09-23 15:23:47+00:00,587.0,90.05,89.72,92.82,0.0,0.0,2.0,155,0.3104164418029785,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.1400511447575064
SPY251231C00588000,2025-09-10 18:35:08+00:00,588.0,91.06,88.79,91.89,16.349998,21.884619,1.0,157,0.30867695724487304,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.1381122822664222
SPY251231C00589000,2025-10-02 19:20:37+00:00,589.0,89.63,87.84,90.95,0.0,0.0,1.0,98,0.30680014495849606,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.1361800033491618
SPY251231C00590000,2025-10-02 14:39:10+00:00,590.0,88.14,86.91,90.02,0.0,0.0,54.0,866,0.3050606604003906,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.1342542745299258
SPY251231C00591000,2025-09-18 15:10:08+00:00,591.0,81.55,85.98,89.1,0.0,0.0,17.0,1341,0.3033974690246582,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.1323350625594861
SPY251231C00592000,2025-10-02 14:19:49+00:00,592.0,86.2,85.07,88.17,0.0,0.0,1.0,242,0.3016122085571289,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.1304223344132707
SPY251231C00593000,2025-09-19 19:31:04+00:00,593.0,82.07,84.12,87.25,0.0,0.0,4.0,45,0.2999337585449219,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.128516057289471
SPY251231C00594000,2025-09-30 14:13:36+00:00,594.0,79.32,83.2,86.32,0.0,0.0,46.0,350,0.29814849807739247,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.1266161986071654
SPY251231C00595000,2025-10-02 14:48:47+00:00,595.0,82.75,82.29,85.4,0.0,0.0,2.0,1018,0.29645478942871095,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.1247227260044643
SPY251231C00596000,2025-10-02 14:48:36+00:00,596.0,82.15,81.35,84.47,0.0,0.0,2.0,308,0.2946237530517578,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.1228356073366716
SPY251231C00597000,2025-09-17 17:20:04+00:00,597.0,72.71,80.47,83.55,0.0,0.0,3.0,76,0.29291478576660146,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.120954810674466
SPY251231C00598000,2025-10-03 13:44:20+00:00,598.0,82.53,79.52,82.63,3.0800018,3.8766544,2.0,218,0.2911905598449706,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.1190803043021007
SPY251231C00599000,2025-10-02 15:52:12+00:00,599.0,78.98,78.63,81.71,0.0,0.0,12.0,563,0.28945107528686514,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.1172120567156199
SPY251231C00600000,2025-10-03 15:16:18+00:00,600.0,79.04,77.68,80.8,-0.27999878,-0.35299897,29.0,9993,0.28780314254760736,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.1153500366210938
SPY251231C00601000,2025-10-02 15:42:22+00:00,601.0,76.93,76.76,79.88,0.0,0.0,2.0,523,0.2860483993530273,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.1134942129328722
SPY251231C00602000,2025-10-02 18:13:47+00:00,602.0,77.75,75.88,78.96,0.0,0.0,1.0,138,0.284263138885498,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.1116445547718543
SPY251231C00603000,2025-09-25 18:07:14+00:00,603.0,77.17,74.97,78.05,11.57,17.637196,2.0,210,0.28258468887329097,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.109801031463775
SPY251231C00604000,2025-09-30 17:12:19+00:00,604.0,69.84,74.06,77.14,0.0,0.0,1.0,479,0.28089098022460934,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.1079636125375103
SPY251231C00605000,2025-10-02 15:40:55+00:00,605.0,73.18,73.15,76.23,0.0,0.0,4.0,569,0.2791820129394531,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.1061322677233987
SPY251231C00606000,2025-09-23 14:27:41+00:00,606.0,73.0,72.24,75.32,0.0,0.0,1.0,229,0.27747304565429687,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.104306966951578
SPY251231C00607000,2025-09-22 14:21:09+00:00,607.0,74.69,71.3,74.41,5.6200027,8.136677,5.0,525,0.2757335610961914,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.1024876803503398
SPY251231C00608000,2025-09-19 15:19:57+00:00,608.0,66.18,70.39,73.51,0.0,0.0,1.0,966,0.27410088699340823,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.1006743782445003
SPY251231C00609000,2025-10-02 13:39:16+00:00,609.0,71.8,69.49,72.6,0.0,0.0,2.0,383,0.27234614379882804,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.098867031153787
SPY251231C00610000,2025-10-03 14:16:11+00:00,610.0,70.66,68.61,71.7,0.2400055,0.34082007,66.0,782,0.27066769378662114,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.0970656097912397
SPY251231C00611000,2025-09-18 16:25:23+00:00,611.0,69.92,67.68,70.8,6.049999,9.472365,6.0,1518,0.268989243774414,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.0952700850616306
SPY251231C00612000,2025-09-09 19:28:52+00:00,612.0,52.51,66.77,69.9,0.0,0.0,28.0,402,0.2672955351257324,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.0934804280598958
SPY251231C00613000,2025-09-18 13:38:24+00:00,613.0,61.04,65.89,69.01,0.0,0.0,1.0,460,0.26567811965942384,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.091696610069586
SPY251231C00614000,2025-08-25 15:28:37+00:00,614.0,48.4,0.0,0.0,0.0,0.0,1.0,372,1.0000000000000003e-05,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.0899186025613294
SPY251231C00615000,2025-10-03 17:33:35+00:00,615.0,67.22,64.08,67.22,1.3700027,2.08049,24.0,1526,0.2623059609985352,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.088146377191311
SPY251231C00616000,2025-08-27 14:45:01+00:00,616.0,47.63,57.67,60.69,0.0,0.0,1.0,227,0.20288883056640622,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.0863799057997667
SPY251231C00617000,2025-10-02 19:59:52+00:00,617.0,64.12,62.29,65.44,0.0,0.0,6.0,274,0.2589795782470704,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.0846191604094915
SPY251231C00618000,2025-10-01 15:16:12+00:00,618.0,60.51,61.41,64.55,0.0,0.0,3.0,1580,0.25727061096191406,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.0828641132243628
SPY251231C00619000,2025-09-30 15:46:47+00:00,619.0,56.61,60.52,63.66,0.0,0.0,2.0,248,0.25557690231323243,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.0811147366278777
SPY251231C00620000,2025-10-03 19:58:04+00:00,620.0,61.1,59.63,62.78,0.4300003,0.7087528,12.0,1604,0.25394422821044926,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.0793710031817036
SPY251231C00621000,2025-09-25 13:45:23+00:00,621.0,50.66,58.73,61.89,0.0,0.0,10.0,288,0.25220474365234374,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.0776328856242452
SPY251231C00622000,2025-10-03 14:46:49+00:00,622.0,62.0,57.87,61.01,1.6800003,2.7851465,3.0,256,0.2505415522766113,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.0759003568692223
SPY251231C00623000,2025-10-03 15:52:17+00:00,623.0,59.0,56.98,60.13,5.830002,10.964833,2.0,551,0.2488478436279297,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.0741733900042636
SPY251231C00625000,2025-10-03 14:35:18+00:00,625.0,56.56,55.23,58.38,-0.55999756,-0.9803879,19.0,5660,0.24553671951293943,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.07073603515625
SPY251231C00630000,2025-10-03 19:04:08+00:00,630.0,52.95,51.78,52.65,1.1500015,2.2200801,149.0,3142,0.22476971527099604,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.0622381301153274
SPY251231C00635000,2025-10-02 18:43:21+00:00,635.0,49.23,47.53,48.44,0.1800003,0.3669731,27.0,1489,0.21744556976318358,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.0538740503506399
SPY251231C00640000,2025-10-03 13:30:00+00:00,640.0,46.26,42.48,45.6,1.7599983,3.9550524,3.0,3465,0.22106186660766602,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.0456406593322753
SPY251231C00645000,2025-10-03 19:38:47+00:00,645.0,40.5,39.35,40.05,0.0,0.0,5.0,3060,0.20116460464477537,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.0375349177870639
SPY251231C00649000,2025-10-02 14:52:08+00:00,649.0,37.98,36.48,36.59,1.9799995,5.4999986,1.0,4,0.1930622686767578,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.0311402495726598
SPY251231C00650000,2025-10-03 18:18:37+00:00,650.0,37.0,35.69,35.79,0.5600014,1.5367767,101.0,3917,0.19149062911987308,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.0295538799579327
SPY251231C00651000,2025-09-30 15:58:02+00:00,651.0,30.99,34.9,35.01,0.0,0.0,10.0,10,0.1900410586547852,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.027972383982575
SPY251231C00655000,2025-10-03 13:55:02+00:00,655.0,33.57,31.82,31.91,1.1699982,3.6111052,11.0,2020,0.18405967315673827,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.0216946900345898
SPY251231C00656000,2025-10-02 13:40:24+00:00,656.0,31.75,31.06,31.15,0.0,0.0,5.0,13,0.1825948440551758,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.020137228616854
SPY251231C00657000,2025-10-03 14:54:07+00:00,657.0,32.76,30.31,30.4,2.749998,9.163606,1.0,22,0.18116053222656248,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.018584508329766
SPY251231C00658000,2025-10-03 20:02:54+00:00,658.0,29.62,29.56,29.65,-0.6700001,-2.2119513,8.0,55,0.179695703125,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.0170365075572283
SPY251231C00659000,2025-10-03 17:51:05+00:00,659.0,29.25,28.82,28.91,0.35000038,1.211074,5.0,25,0.17826139129638674,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.0154932048143495
SPY251231C00660000,2025-10-03 19:48:04+00:00,660.0,28.5,28.09,28.17,-0.25,-0.8695652,42.0,4402,0.1767813035583496,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.0139545787464488
SPY251231C00661000,2025-10-03 17:42:41+00:00,661.0,28.41,27.36,27.45,1.4099998,5.222222,16.0,125,0.1754080262756348,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.0124206081280729
SPY251231C00662000,2025-10-03 17:42:41+00:00,662.0,27.7,26.64,26.73,0.6700001,2.4787276,15.0,43,0.1740042317199707,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.0108912718620184
SPY251231C00663000,2025-10-03 17:06:04+00:00,663.0,27.32,25.93,26.01,1.0799999,4.1158533,2.0,92,0.17255466125488284,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.0093665489783654
SPY251231C00664000,2025-10-02 19:59:52+00:00,664.0,25.79,25.23,25.31,0.0,0.0,10.0,28,0.1711966426086426,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.0078464186335185
SPY251231C00665000,2025-10-03 19:05:37+00:00,665.0,25.24,24.53,24.61,0.21999931,0.8792938,106.0,1635,0.16980810668945315,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.0063308601092575
SPY251231C00666000,2025-10-02 18:21:09+00:00,666.0,25.37,23.84,23.92,0.87000084,3.5510237,1.0,21,0.16843482940673832,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.0048198528117962
SPY251231C00667000,2025-10-03 19:57:49+00:00,667.0,23.24,23.16,23.24,-0.35000038,-1.4836811,13.0,98,0.1670920693969727,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.003313376270849
SPY251231C00668000,2025-10-03 20:02:46+00:00,668.0,22.6,22.49,22.56,-0.42000008,-1.8245007,28.0,67,0.16570353347778322,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.001811410138707
SPY251231C00669000,2025-10-03 19:44:14+00:00,669.0,22.47,21.82,21.9,0.14999962,0.6720413,92.0,47,0.16440654937744142,True,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,1.0003139341893217
SPY251231C00670000,2025-10-03 20:14:00+00:00,670.0,21.15,21.17,21.25,-0.5400009,-2.4896307,548.0,2080,0.16314008255004886,False,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,0.9988209283173974
SPY251231C00672000,2025-10-03 20:05:32+00:00,672.0,19.91,19.89,19.97,-0.54999924,-2.6881685,206.0,42,0.16059189025878906,False,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,0.9958482469831195
SPY251231C00673000,2025-10-03 17:02:55+00:00,673.0,20.95,19.26,19.34,1.3200016,6.7244096,32.0,13,0.15931016479492188,False,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,0.9943685319058785
SPY251231C00674000,2025-10-03 19:29:36+00:00,674.0,19.15,18.65,18.72,-0.10000038,-0.5194825,38.0,18,0.15804369796752932,False,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,0.9928932076745641
SPY251231C00675000,2025-10-03 20:00:20+00:00,675.0,18.21,18.04,18.11,-0.34000015,-1.832885,308.0,1599,0.15679248977661137,False,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,0.9914222547743056
SPY251231C00677000,2025-10-03 19:03:03+00:00,677.0,17.39,16.86,16.93,0.7099991,4.256589,5.0,4,0.1544121424865723,False,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,0.9884933854839827
SPY251231C00679000,2025-10-03 15:38:49+00:00,679.0,16.74,15.72,15.79,1.4200001,9.2689295,49.0,21,0.15207757110595704,False,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,0.9855817702100975
SPY251231C00680000,2025-10-03 19:57:26+00:00,680.0,15.2,15.16,15.24,-0.4300003,-2.7511215,180.0,3138,0.15097894927978522,False,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,0.9841323852539062
SPY251231C00681000,2025-10-02 17:41:09+00:00,681.0,14.82,14.62,14.69,0.0,0.0,23.0,107,0.14980403427124023,False,REGULAR,USD,call,2025-12-31,669.2100219726562,2025-12-31,88,0.2410958904109589,0.9826872569348843
